region	tags	indicator	Программы бакалавриата / Всего (сумма гр. 4-7) / 3	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 4	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 5	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 6	Программы бакалавриата / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 7	Программы бакалавриата / Из гр. 3 - лица с ОВЗ, инвалиды, дети-инвалиды / 8	Программы специалитета / Всего (сумма гр. 10-13) / 9	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 10	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 11	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 12	Программы специалитета / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 13	Программы специалитета / Из гр. 9 - лица с ОВЗ, инвалиды, дети-инвалиды / 14	Программы магистратуры / Всего (сумма гр. 16-19) / 15	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 16	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 17	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 18	Программы магистратуры / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 19	Программы магистратуры / Из гр. 15 -лица с ОВЗ, инвалиды, дети-инвалиды / 20
Саратовская область	Государственные, Муниципальные; очно-заочная	выбыло по другим причинам / 15	17.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	добровольно оставили образовательную организацию  (бросили учебу) / 10	52.0	7.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	0.0	0.0	11.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	из них не прошли итоговую аттестацию / 12	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	21.0	8.0	0.0	0.0	13.0	0.0	14.0	0.0	0.0	0.0	14.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	36.0	1.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	отчислено из-за просрочки оплаты обучения / 14	83.0	0.0	0.0	0.0	83.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	13.0	0.0	0.0	0.0	13.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	отчислено:  по неуспеваемости / 11	85.0	12.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	5.0	0.0	0.0	38.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	12.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, Муниципальные; очно-заочная	прибыло по другим причинам / 05	27.0	15.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	60.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	Прибыло студентов - всего (сумма строк 02-05) / 01	88.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	502.0	0.0	0.0	0.0	502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	возвратились из числа ранее отчисленных / 04	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	выбыло по другим причинам / 15	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	добровольно оставили образовательную организацию  (бросили учебу) / 10	37.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	из них не прошли итоговую аттестацию / 12	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	отчислено из-за просрочки оплаты обучения / 14	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	отчислено:  по неуспеваемости / 11	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	78.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	заочная; Частные	прибыло по другим причинам / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	34.0	1.0	0.0	0.0	33.0	0.0	211.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	Прибыло студентов - всего (сумма строк 02-05) / 01	21.0	1.0	0.0	0.0	20.0	0.0	24.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	234.0	30.0	0.0	0.0	204.0	0.0	1107.0	0.0	0.0	0.0	1107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	возвратились из числа ранее отчисленных / 04	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	выбыло по другим причинам / 15	2.0	0.0	0.0	0.0	2.0	0.0	106.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	добровольно оставили образовательную организацию  (бросили учебу) / 10	13.0	0.0	0.0	0.0	13.0	0.0	32.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	из них не прошли итоговую аттестацию / 12	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	отчислено в виде меры дисциплинарного взыскания / 13	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	отчислено из-за просрочки оплаты обучения / 14	1.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	отчислено:  по неуспеваемости / 11	1.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	12.0	1.0	0.0	0.0	11.0	0.0	41.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очная; Частные	прибыло по другим причинам / 05	1.0	1.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	52.0	0.0	0.0	0.0	52.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	Прибыло студентов - всего (сумма строк 02-05) / 01	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	375.0	0.0	0.0	0.0	375.0	0.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	возвратились из числа ранее отчисленных / 04	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	выбыло по другим причинам / 15	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	очно-заочная; Частные	добровольно оставили образовательную организацию  (бросили учебу) / 10	39.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
