region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / из них женщины / 4	Программы бакалавриата / Числен-ность студентов / 5	Программы бакалавриата / из них женщины / 6	Программы бакалавриата / Выпуск / 7	Программы бакалавриата / из них женщины / 8	Программы специалитета / Принято / 9	Программы специалитета / из них женщины / 10	Программы специалитета / Числен-ность студентов / 11	Программы специалитета / из них женщины / 12	Программы специалитета / Выпуск / 13	Программы специалитета / из них женщины / 14	Программы магистратуры / Принято / 15	Программы магистратуры / из них женщины / 16	Программы магистратуры / Числен-ность студентов / 17	Программы магистратуры / из них женщины / 18	Программы магистратуры / Выпуск / 19	Программы магистратуры / из них женщины / 20
г.Санкт-Петербург	Государственные, Муниципальные; заочная	28 лет / 16	130.0	49.0	1006.0	375.0	399.0	188.0	36.0	7.0	353.0	83.0	70.0	17.0	135.0	73.0	396.0	209.0	158.0	98.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	29 лет / 17	113.0	42.0	783.0	293.0	253.0	130.0	33.0	2.0	322.0	75.0	66.0	16.0	100.0	43.0	268.0	136.0	124.0	58.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	30-34 года / 18	468.0	198.0	3141.0	1233.0	970.0	414.0	119.0	29.0	1011.0	198.0	155.0	29.0	431.0	216.0	1119.0	575.0	400.0	194.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	35-39 лет / 19	385.0	182.0	2224.0	888.0	590.0	297.0	83.0	16.0	596.0	138.0	74.0	14.0	392.0	205.0	965.0	489.0	324.0	173.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	40 лет и старше / 20	340.0	159.0	1920.0	902.0	553.0	306.0	50.0	10.0	444.0	125.0	62.0	13.0	425.0	240.0	1091.0	615.0	400.0	217.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	Всего / 01	7941.0	4367.0	39094.0	21303.0	7325.0	4402.0	1918.0	662.0	8719.0	3097.0	961.0	353.0	3886.0	2387.0	9568.0	5942.0	2926.0	1888.0
г.Санкт-Петербург	Государственные, Муниципальные; заочная	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	15 лет / 03	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	16 лет / 04	28.0	17.0	17.0	11.0	0.0	0.0	16.0	11.0	17.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	17 лет / 05	3328.0	1687.0	2914.0	1577.0	0.0	0.0	1155.0	732.0	1241.0	765.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	18 лет / 06	26502.0	13831.0	30122.0	15699.0	0.0	0.0	6713.0	3461.0	8360.0	4445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	19 лет / 07	5263.0	2925.0	35117.0	18008.0	6.0	3.0	1545.0	758.0	9633.0	5097.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	20 лет / 08	2779.0	1324.0	32900.0	17811.0	308.0	192.0	878.0	468.0	9045.0	4812.0	5.0	3.0	31.0	14.0	22.0	9.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	21 лет / 09	1393.0	616.0	29162.0	15140.0	4012.0	2522.0	441.0	246.0	8756.0	4711.0	49.0	28.0	1408.0	655.0	1393.0	655.0	5.0	3.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	22 лет / 10	631.0	251.0	8538.0	4378.0	15611.0	8793.0	288.0	143.0	7728.0	4309.0	694.0	382.0	9455.0	4265.0	11411.0	4939.0	193.0	119.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	23 лет / 11	221.0	92.0	3452.0	1667.0	4315.0	2284.0	107.0	44.0	3811.0	2131.0	2737.0	1526.0	2727.0	1394.0	9964.0	4744.0	1972.0	1172.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	24 лет / 12	121.0	54.0	1640.0	739.0	1716.0	909.0	63.0	29.0	1459.0	788.0	2110.0	1247.0	1287.0	633.0	3924.0	1974.0	5695.0	2840.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	25 лет / 13	55.0	23.0	745.0	288.0	675.0	296.0	48.0	19.0	770.0	420.0	835.0	400.0	765.0	424.0	2206.0	930.0	2004.0	969.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	26 лет / 14	42.0	18.0	371.0	139.0	273.0	119.0	28.0	14.0	433.0	222.0	264.0	125.0	435.0	219.0	1253.0	558.0	1014.0	345.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	27 лет / 15	35.0	13.0	242.0	87.0	128.0	48.0	20.0	6.0	278.0	134.0	180.0	96.0	302.0	143.0	631.0	329.0	357.0	194.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	28 лет / 16	31.0	11.0	183.0	62.0	74.0	30.0	14.0	6.0	162.0	78.0	93.0	62.0	241.0	130.0	429.0	237.0	203.0	101.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	29 лет / 17	12.0	4.0	129.0	47.0	42.0	20.0	12.0	5.0	122.0	61.0	63.0	31.0	160.0	82.0	297.0	154.0	122.0	70.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	30-34 года / 18	73.0	29.0	249.0	109.0	87.0	32.0	41.0	21.0	240.0	133.0	88.0	50.0	681.0	350.0	1121.0	617.0	334.0	190.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	35-39 лет / 19	28.0	11.0	101.0	44.0	27.0	8.0	20.0	10.0	90.0	52.0	20.0	13.0	456.0	244.0	742.0	408.0	207.0	103.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	40 лет и старше / 20	25.0	9.0	93.0	52.0	28.0	19.0	12.0	7.0	87.0	42.0	11.0	6.0	513.0	291.0	818.0	489.0	206.0	114.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	Всего / 01	40571.0	20915.0	145981.0	75862.0	27302.0	15275.0	11401.0	5980.0	52235.0	28211.0	7149.0	3969.0	18462.0	8845.0	34212.0	16044.0	12312.0	6220.0
г.Санкт-Петербург	Государственные, Муниципальные; очная	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	4.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	16 лет / 04	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	17 лет / 05	51.0	40.0	47.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	18 лет / 06	555.0	429.0	661.0	524.0	0.0	0.0	7.0	7.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	19 лет / 07	784.0	468.0	1254.0	870.0	0.0	0.0	3.0	3.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	20 лет / 08	747.0	368.0	1611.0	1072.0	0.0	0.0	3.0	3.0	36.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	21 лет / 09	540.0	245.0	1598.0	1038.0	38.0	27.0	9.0	8.0	39.0	33.0	0.0	0.0	18.0	13.0	20.0	15.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	22 лет / 10	322.0	125.0	1272.0	781.0	74.0	59.0	2.0	2.0	52.0	41.0	0.0	0.0	116.0	85.0	142.0	108.0	0.0	0.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	23 лет / 11	214.0	67.0	791.0	402.0	197.0	152.0	5.0	5.0	53.0	43.0	1.0	0.0	82.0	52.0	187.0	131.0	7.0	5.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	24 лет / 12	171.0	47.0	527.0	218.0	168.0	127.0	1.0	1.0	33.0	26.0	25.0	22.0	54.0	29.0	191.0	138.0	38.0	32.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	25 лет / 13	125.0	28.0	374.0	150.0	135.0	86.0	0.0	0.0	21.0	19.0	15.0	13.0	43.0	20.0	104.0	63.0	121.0	92.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	26 лет / 14	90.0	30.0	242.0	106.0	90.0	41.0	1.0	0.0	23.0	16.0	10.0	7.0	38.0	18.0	77.0	48.0	44.0	33.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	27 лет / 15	93.0	25.0	181.0	66.0	41.0	26.0	2.0	2.0	21.0	16.0	10.0	8.0	26.0	17.0	69.0	39.0	33.0	21.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	28 лет / 16	65.0	20.0	141.0	53.0	34.0	14.0	1.0	1.0	12.0	10.0	6.0	3.0	27.0	11.0	57.0	28.0	19.0	14.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	29 лет / 17	70.0	30.0	153.0	58.0	16.0	3.0	1.0	0.0	9.0	6.0	8.0	2.0	21.0	12.0	44.0	24.0	18.0	12.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	30-34 года / 18	218.0	94.0	479.0	216.0	71.0	29.0	10.0	5.0	46.0	27.0	21.0	13.0	86.0	47.0	179.0	99.0	44.0	26.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	35-39 лет / 19	148.0	69.0	292.0	129.0	61.0	27.0	4.0	3.0	26.0	19.0	8.0	6.0	72.0	50.0	120.0	81.0	22.0	10.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	40 лет и старше / 20	82.0	48.0	206.0	112.0	49.0	15.0	1.0	1.0	14.0	10.0	7.0	4.0	70.0	45.0	133.0	87.0	23.0	11.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	Всего / 01	4276.0	2133.0	9830.0	5831.0	974.0	606.0	50.0	41.0	404.0	317.0	111.0	78.0	653.0	399.0	1323.0	861.0	369.0	256.0
г.Санкт-Петербург	Государственные, Муниципальные; очно-заочная	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	17 лет / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	18 лет / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	19 лет / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	20 лет / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	21 лет / 09	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	22 лет / 10	0.0	0.0	0.0	0.0	17.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	Частные	23 лет / 11	0.0	0.0	0.0	0.0	27.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
г.Санкт-Петербург	Частные	24 лет / 12	0.0	0.0	0.0	0.0	36.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0
г.Санкт-Петербург	Частные	25 лет / 13	0.0	0.0	0.0	0.0	38.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	18.0
г.Санкт-Петербург	Частные	26 лет / 14	0.0	0.0	0.0	0.0	26.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0
г.Санкт-Петербург	Частные	27 лет / 15	0.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0
г.Санкт-Петербург	Частные	28 лет / 16	0.0	0.0	0.0	0.0	22.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	7.0
г.Санкт-Петербург	Частные	29 лет / 17	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0
г.Санкт-Петербург	Частные	30-34 года / 18	0.0	0.0	0.0	0.0	49.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	26.0
г.Санкт-Петербург	Частные	35-39 лет / 19	0.0	0.0	0.0	0.0	41.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	28.0
г.Санкт-Петербург	Частные	40 лет и старше / 20	0.0	0.0	0.0	0.0	42.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	30.0
г.Санкт-Петербург	Частные	Всего / 01	0.0	0.0	0.0	0.0	331.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	132.0
г.Санкт-Петербург	Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	17 лет / 05	9.0	8.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	18 лет / 06	86.0	65.0	70.0	60.0	0.0	0.0	3.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	19 лет / 07	100.0	68.0	165.0	137.0	0.0	0.0	13.0	11.0	21.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	20 лет / 08	158.0	115.0	422.0	331.0	0.0	0.0	14.0	6.0	23.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	21 лет / 09	148.0	96.0	644.0	489.0	2.0	2.0	7.0	2.0	21.0	8.0	0.0	0.0	9.0	8.0	9.0	8.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	22 лет / 10	101.0	49.0	787.0	573.0	69.0	44.0	3.0	3.0	22.0	10.0	0.0	0.0	32.0	26.0	33.0	29.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	23 лет / 11	57.0	30.0	689.0	494.0	223.0	164.0	3.0	1.0	20.0	7.0	4.0	4.0	41.0	27.0	58.0	45.0	0.0	0.0
г.Санкт-Петербург	заочная; Частные	24 лет / 12	40.0	23.0	547.0	358.0	269.0	199.0	1.0	0.0	17.0	6.0	2.0	1.0	34.0	17.0	62.0	43.0	8.0	8.0
г.Санкт-Петербург	заочная; Частные	25 лет / 13	26.0	9.0	351.0	188.0	213.0	142.0	0.0	0.0	11.0	4.0	2.0	2.0	25.0	16.0	52.0	40.0	39.0	37.0
г.Санкт-Петербург	заочная; Частные	26 лет / 14	24.0	9.0	269.0	136.0	168.0	111.0	0.0	0.0	11.0	4.0	2.0	1.0	29.0	16.0	39.0	22.0	22.0	16.0
г.Санкт-Петербург	заочная; Частные	27 лет / 15	24.0	9.0	219.0	118.0	119.0	75.0	1.0	0.0	4.0	0.0	2.0	1.0	14.0	5.0	35.0	18.0	21.0	17.0
г.Санкт-Петербург	заочная; Частные	28 лет / 16	19.0	8.0	136.0	69.0	77.0	50.0	0.0	0.0	4.0	1.0	3.0	2.0	10.0	3.0	32.0	18.0	13.0	9.0
г.Санкт-Петербург	заочная; Частные	29 лет / 17	16.0	8.0	145.0	76.0	52.0	24.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	1.0	20.0	10.0	17.0	12.0
г.Санкт-Петербург	заочная; Частные	30-34 года / 18	67.0	31.0	535.0	284.0	236.0	121.0	1.0	0.0	6.0	1.0	2.0	2.0	65.0	39.0	121.0	77.0	41.0	25.0
г.Санкт-Петербург	заочная; Частные	35-39 лет / 19	55.0	34.0	484.0	261.0	234.0	102.0	1.0	0.0	7.0	2.0	1.0	1.0	61.0	39.0	120.0	70.0	48.0	30.0
г.Санкт-Петербург	заочная; Частные	40 лет и старше / 20	32.0	18.0	479.0	273.0	277.0	177.0	1.0	1.0	3.0	1.0	0.0	0.0	100.0	57.0	223.0	134.0	77.0	43.0
г.Санкт-Петербург	заочная; Частные	Всего / 01	962.0	580.0	5951.0	3855.0	1939.0	1211.0	49.0	26.0	176.0	75.0	19.0	14.0	425.0	254.0	804.0	514.0	286.0	197.0
г.Санкт-Петербург	заочная; Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	16 лет / 04	2.0	1.0	2.0	1.0	1.0	0.0	3.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	17 лет / 05	311.0	231.0	309.0	229.0	0.0	0.0	88.0	54.0	93.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	18 лет / 06	1426.0	936.0	1674.0	1143.0	0.0	0.0	271.0	162.0	358.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	19 лет / 07	351.0	199.0	1722.0	1084.0	1.0	0.0	95.0	55.0	376.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	20 лет / 08	194.0	96.0	1657.0	1059.0	6.0	3.0	71.0	46.0	361.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	21 лет / 09	98.0	43.0	1224.0	768.0	213.0	158.0	52.0	31.0	252.0	136.0	18.0	15.0	36.0	16.0	38.0	17.0	0.0	0.0
г.Санкт-Петербург	очная; Частные	22 лет / 10	31.0	14.0	381.0	199.0	746.0	488.0	28.0	18.0	218.0	126.0	36.0	24.0	205.0	66.0	228.0	87.0	3.0	0.0
г.Санкт-Петербург	очная; Частные	23 лет / 11	11.0	5.0	183.0	94.0	165.0	105.0	31.0	16.0	127.0	72.0	52.0	25.0	62.0	19.0	175.0	65.0	28.0	11.0
г.Санкт-Петербург	очная; Частные	24 лет / 12	12.0	3.0	89.0	32.0	78.0	42.0	22.0	14.0	107.0	55.0	47.0	29.0	40.0	16.0	95.0	36.0	78.0	39.0
г.Санкт-Петербург	очная; Частные	25 лет / 13	4.0	3.0	47.0	21.0	34.0	20.0	13.0	9.0	87.0	51.0	36.0	19.0	33.0	17.0	57.0	22.0	41.0	19.0
г.Санкт-Петербург	очная; Частные	26 лет / 14	8.0	4.0	32.0	11.0	20.0	11.0	10.0	4.0	61.0	31.0	17.0	8.0	26.0	9.0	41.0	19.0	25.0	10.0
г.Санкт-Петербург	очная; Частные	27 лет / 15	4.0	2.0	16.0	5.0	13.0	3.0	18.0	10.0	63.0	35.0	9.0	4.0	20.0	7.0	31.0	13.0	7.0	3.0
г.Санкт-Петербург	очная; Частные	28 лет / 16	2.0	0.0	8.0	3.0	4.0	2.0	8.0	4.0	39.0	17.0	12.0	3.0	17.0	2.0	27.0	5.0	11.0	5.0
г.Санкт-Петербург	очная; Частные	29 лет / 17	1.0	0.0	4.0	0.0	2.0	0.0	3.0	2.0	28.0	18.0	10.0	5.0	9.0	3.0	23.0	12.0	5.0	3.0
г.Санкт-Петербург	очная; Частные	30-34 года / 18	10.0	0.0	19.0	4.0	6.0	3.0	18.0	12.0	99.0	50.0	19.0	10.0	43.0	13.0	70.0	29.0	14.0	10.0
г.Санкт-Петербург	очная; Частные	35-39 лет / 19	7.0	1.0	10.0	4.0	1.0	1.0	14.0	8.0	53.0	32.0	9.0	3.0	27.0	6.0	32.0	11.0	12.0	10.0
г.Санкт-Петербург	очная; Частные	40 лет и старше / 20	1.0	1.0	6.0	5.0	1.0	0.0	14.0	13.0	69.0	53.0	19.0	12.0	31.0	14.0	43.0	18.0	15.0	11.0
г.Санкт-Петербург	очная; Частные	Всего / 01	2473.0	1539.0	7383.0	4662.0	1292.0	836.0	759.0	461.0	2395.0	1368.0	284.0	157.0	549.0	188.0	860.0	334.0	239.0	121.0
г.Санкт-Петербург	очная; Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очно-заочная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очно-заочная; Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очно-заочная; Частные	17 лет / 05	10.0	6.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очно-заочная; Частные	18 лет / 06	90.0	69.0	110.0	80.0	0.0	0.0	4.0	4.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
г.Санкт-Петербург	очно-заочная; Частные	19 лет / 07	184.0	122.0	309.0	224.0	0.0	0.0	2.0	1.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
