region	tags	indicator	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 3	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 4	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 5	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 6	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / принято / 7	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 8	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 9	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 10	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 11	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 12	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / принято / 13	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 14
Сахалинская область	Государственные, Муниципальные; заочная	на места в пределах квоты приема лиц, имеющих особое право / 08	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; заочная	на места в рамках квоты приема на целевое обучение / 13	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; заочная	на места по общему конкурсу / 14	568.0	160.0	0.0	565.0	242.0	0.0	0.0	0.0	0.0	109.0	52.0	0.0
Сахалинская область	Государственные, Муниципальные; заочная	по результатам вступительных испытаний, проводимых  образовательной организацией высшего образования самостоятельно / 05	541.0	155.0	0.0	529.0	235.0	0.0	0.0	0.0	0.0	99.0	49.0	0.0
Сахалинская область	Государственные, Муниципальные; заочная	результатов ЕГЭ и дополнительных вступительных испытаний / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	Всего (сумма строк 02, 16) / 01	1379.0	342.0	0.0	407.0	41.0	0.0	41.0	10.0	0.0	25.0	9.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	Второе высшее образование / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	1379.0	342.0	0.0	407.0	41.0	0.0	41.0	10.0	0.0	25.0	9.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	1111.0	246.0	0.0	351.0	37.0	0.0	33.0	6.0	0.0	25.0	9.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	дети-инвалиды, инвалиды I и II групп, инвалиды с детства,  инвалиды вследствие военной травмы или заболевания,  полученных в период прохождения военной службы / 11	15.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	из них (из строки 06) победители и призеры заключительного этапа  всероссийских олимпиад школьников / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	из них (из строки 08): дети-сироты и дети, оставшиеся без попечения родителей / 09	10.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	из них (из строки 14) выпускники подготовительных  курсов при данной образовательной организации  высшего образования / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	из строки 02 в том числе по условиям поступления:  прием без вступительных испытаний / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	лица из числа детей-сирот и детей, оставшихся без попечения  родителей / 10	32.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	на места в пределах квоты приема лиц, имеющих особое право / 08	57.0	23.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	на места в рамках квоты приема на целевое обучение / 13	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	на места по общему конкурсу / 14	1311.0	311.0	0.0	407.0	41.0	0.0	40.0	9.0	0.0	25.0	9.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	по результатам вступительных испытаний, проводимых  образовательной организацией высшего образования самостоятельно / 05	268.0	96.0	0.0	56.0	4.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очная	результатов ЕГЭ и дополнительных вступительных испытаний / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очно-заочная	Всего (сумма строк 02, 16) / 01	0.0	0.0	0.0	132.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очно-заочная	Второе высшее образование / 16	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очно-заочная	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	0.0	0.0	0.0	126.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очно-заочная	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	0.0	0.0	0.0	20.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	Государственные, Муниципальные; очно-заочная	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
