region	tags	indicator	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > бюджета субъекта Российской Федерации > 7.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > местного бюджета > 8.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > федерального бюджета > 6.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > иных физических лиц > 10.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > лиц, зачисляемых на обучение (родителей (законных представителей)) несовершеннолетних обучающихся > 9.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > юридических лиц > 11.0	Всего обучено за период с 01.10. прошлого года по 30.09. текущего года (сумма гр. 6–11) > 5.0	Из общей численности обученных (из гр. 5) > дети-инвалиды (кроме учтенных в графе 16) > 18.0	Из общей численности обученных (из гр. 5) > женщины > 12.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > дети-инвалиды > 16.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > инвалиды > 15.0	Из общей численности обученных (из гр. 5) > инвалиды (кроме учтенных в гр. 15) > 17.0	Из общей численности обученных (из гр. 5) > лица с ограничен-ными возмож-ностями здоровья > 14.0	Из общей численности обученных (из гр. 5) > прошли ускоренное обучение по индивидуаль-ным учебным планам > 13.0
Ханты-Мансийский автономный округ	Частные; Очная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	19.0	0.0	19.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Наладчик технологического оборудования / 1.0 / 15.0 / 14995.0	25.0	0.0	0.0	0.0	50.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	85.0	0.0	0.0	0.0	177.0	0.0	262.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	0.0	18.0	0.0	18.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	18.0	0.0	18.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Секретарь-машинистка / 1.0 / 116.0 / 26353.0	25.0	0.0	0.0	0.0	12.0	0.0	37.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Социальный работник / 1.0 / 125.0 / 26527.0	25.0	0.0	0.0	0.0	11.0	0.0	36.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Агент банка / 1.0 / 2.0 / 20002.0	0.0	0.0	0.0	10.0	4.0	0.0	14.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Вальцовщик стана горячей прокатки / 1.0 / 88.0 / 11345.0	14.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Каменщик / 1.0 / 11.0 / 12680.0	15.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	11.0	15.0	0.0	26.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Кондитер / 1.0 / 46.0 / 12901.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Контролер продукции обогащения / 1.0 / 61.0 / 13040.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Лесовод / 1.0 / 34.0 / 13376.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Маляр / 1.0 / 77.0 / 13450.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Монтажник радиоэлектронной аппаратуры и приборов / 1.0 / 7.0 / 14618.0	4.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Оператор связи / 1.0 / 3.0 / 16019.0	9.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Пекарь / 1.0 / 32.0 / 16472.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Повар / 1.0 / 205.0 / 16675.0	17.0	0.0	0.0	0.0	4.0	0.0	21.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	194.0	0.0	0.0	42.0	28.0	0.0	264.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по ремонту автомобилей / 1.0 / 224.0 / 18511.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по эксплуатации и ремонту газового оборудования / 1.0 / 7.0 / 18554.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь-ремонтник / 1.0 / 234.0 / 18559.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь-электрик по ремонту электрооборудования / 1.0 / 236.0 / 18590.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Социальный работник / 1.0 / 125.0 / 26527.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Токарь / 1.0 / 147.0 / 19149.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Тракторист / 1.0 / 162.0 / 19203.0	15.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Штукатур / 1.0 / 144.0 / 19727.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Электромонтер по обслуживанию электрооборудования электростанций / 1.0 / 45.0 / 19848.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Электромонтер по ремонту и обслуживанию аппаратуры и устройств связи / 1.0 / 82.0 / nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Электрослесарь подземный / 1.0 / 96.0 / 19915.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент банка / 1.0 / 2.0 / 20002.0	67.0	0.0	0.0	0.0	22.0	0.0	89.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент коммерческий / 1.0 / 3.0 / 20004.0	25.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент по снабжению / 1.0 / 14.0 / 20031.0	42.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	36.0	0.0	0.0	1.0	0.0	0.0
Челябинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент рекламный / 1.0 / 15.0 / 20032.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
